,Date image,no-data: 0,non-water: 1,water: 2
2114,1993_09_01_training_r6,87299,240834,171677
2116,1993_11_01_training_r6,26838,380336,92743
2129,1994_12_01_training_r6,144183,275932,79838
2130,1995_01_01_training_r6,118126,318491,63323
2131,1995_02_01_training_r6,185597,252176,62177
2154,1997_01_01_training_r6,31514,398922,69473
2186,1999_09_01_training_r6,52505,216375,231009
2188,1999_11_01_training_r6,21462,370875,107584
2191,2000_02_01_training_r6,57310,372102,70562
2193,2000_04_01_training_r6,91012,347164,61777
2194,2000_05_01_training_r6,156337,238610,104971
2196,2000_07_01_training_r6,191615,133097,175042
2198,2000_09_01_training_r6,23453,248666,227846
2200,2000_11_01_training_r6,25942,382689,91308
2205,2001_04_01_training_r6,71380,340888,87692
2211,2001_10_01_training_r6,186614,188328,124829
2212,2001_11_01_training_r6,18125,388651,93175
2215,2002_02_01_training_r6,30782,401619,67581
2218,2002_05_01_training_r6,65546,345152,89221
2222,2002_09_01_training_r6,204208,156731,138864
2227,2003_02_01_training_r6,73455,353916,72588
2228,2003_03_01_training_r6,163583,267208,69110
2229,2003_04_01_training_r6,195028,234805,70024
2233,2003_08_01_training_r6,207268,138852,153708
2236,2003_11_01_training_r6,22646,362472,114825
2238,2004_01_01_training_r6,71931,358567,69432
2239,2004_02_01_training_r6,87888,339705,72379
2242,2004_05_01_training_r6,20773,345988,133217
2245,2004_08_01_training_r6,204467,148963,146272
2250,2005_01_01_training_r6,140672,275122,84139
2251,2005_02_01_training_r6,49780,357257,92946
2252,2005_03_01_training_r6,136279,258085,105592
2254,2005_05_01_training_r6,47738,307035,145149
2255,2005_06_01_training_r6,169379,211767,118687
2258,2005_09_01_training_r6,67080,253289,179545
2259,2005_10_01_training_r6,121063,274852,103931
2262,2006_01_01_training_r6,75487,337546,86932
2263,2006_02_01_training_r6,72518,336434,91024
2264,2006_03_01_training_r6,100208,333580,66206
2267,2006_06_01_training_r6,73308,235914,190595
2269,2006_08_01_training_r6,106703,270149,122963
2273,2006_12_01_training_r6,18018,373540,108409
2274,2007_01_01_training_r6,38646,376571,84755
2275,2007_02_01_training_r6,128250,311083,60613
2282,2007_09_01_training_r6,148505,139288,212011
2283,2007_10_01_training_r6,95498,290698,113801
2284,2007_11_01_training_r6,24040,359101,116826
2285,2007_12_01_training_r6,190641,246103,63162
2286,2008_01_01_training_r6,73059,344365,82538
2287,2008_02_01_training_r6,140313,258328,101318
2290,2008_05_01_training_r6,109512,262988,127406
2296,2008_11_01_training_r6,52240,342670,105052
2298,2009_01_01_training_r6,42216,368863,88887
2299,2009_02_01_training_r6,52719,367251,80020
2303,2009_06_01_training_r6,204443,210512,84941
2308,2009_11_01_training_r6,126130,291317,82445
2309,2009_12_01_training_r6,159678,267883,72339
2310,2010_01_01_training_r6,40375,387958,71620
2311,2010_02_01_training_r6,113071,313941,72949
2312,2010_03_01_training_r6,147906,285337,66716
2313,2010_04_01_training_r6,43155,343307,113493
2321,2010_12_01_training_r6,32204,372704,95048
2322,2011_01_01_training_r6,99327,319898,80726
2323,2011_02_01_training_r6,89765,308975,101226
2324,2011_03_01_training_r6,44490,388439,67029
2325,2011_04_01_training_r6,74898,351361,73726
2329,2011_08_01_training_r6,21574,257187,221176
2333,2011_12_01_training_r6,109606,331713,58608
2335,2012_02_01_training_r6,150736,291887,57306
2336,2012_03_01_training_r6,46721,394632,58633
2337,2012_04_01_training_r6,116852,309209,73929
2343,2012_10_01_training_r6,112778,248504,138618
2344,2012_11_01_training_r6,155769,274958,69159
2345,2012_12_01_training_r6,197939,233899,68069
2346,2013_01_01_training_r6,158888,265606,75424
2347,2013_02_01_training_r6,20141,413617,66228
2348,2013_03_01_training_r6,83975,366641,49377
2353,2013_08_01_training_r6,119365,261154,119446
2359,2014_02_01_training_r6,25254,388144,86582
2362,2014_05_01_training_r6,85592,313098,101308
2363,2014_06_01_training_r6,110665,272158,117061
2365,2014_08_01_training_r6,175113,103416,221009
2366,2014_09_01_training_r6,179137,129586,191023
2368,2014_11_01_training_r6,32445,372106,95431
2371,2015_02_01_training_r6,58895,380014,61042
2372,2015_03_01_training_r6,65234,388750,45984
2374,2015_05_01_training_r6,60773,344977,94236
2375,2015_06_01_training_r6,197762,204568,97547
2381,2015_12_01_training_r6,64685,357952,77318
2382,2016_01_01_training_r6,69467,353931,76576
2386,2016_05_01_training_r6,122082,261001,116781
2389,2016_08_01_training_r6,43458,178663,277737
2395,2017_02_01_training_r6,55155,376760,68073
2398,2017_05_01_training_r6,206564,215409,77902
2402,2017_09_01_training_r6,99333,234676,165930
2407,2018_02_01_training_r6,48328,359103,92536
2409,2018_04_01_training_r6,26385,393803,79790
2413,2018_08_01_training_r6,174376,204671,120789
2414,2018_09_01_training_r6,56418,235893,207636
2419,2019_02_01_training_r6,178375,241522,80028
2423,2019_06_01_training_r6,21437,327109,151433
2424,2019_07_01_training_r6,60749,168120,271023
2429,2019_12_01_training_r6,61242,359448,79258
2430,2020_01_01_training_r6,218491,211264,70188
2431,2020_02_01_training_r6,105305,322314,72349
2432,2020_03_01_training_r6,21411,409923,68662
2435,2020_06_01_training_r6,30809,312430,156731
2438,2020_09_01_training_r6,33982,230454,235476
2442,2021_01_01_training_r6,35187,387442,77322
2451,2021_10_01_training_r6,32381,332699,134890
2467,1989_01_01_training_r7,96402,327269,76291
2470,1989_04_01_training_r7,101192,349236,49487
2476,1989_10_01_training_r7,61811,280106,158003
2479,1990_01_01_training_r7,116131,308123,75683
2480,1990_02_01_training_r7,210571,256540,32874
2488,1990_10_01_training_r7,25456,354908,119556
2490,1990_12_01_training_r7,49886,378935,71116
2497,1991_07_01_training_r7,147736,168883,183095
2502,1991_12_01_training_r7,22179,405925,71844
2507,1992_05_01_training_r7,73518,310066,116355
2523,1993_09_01_training_r7,71120,278318,150389
2525,1993_11_01_training_r7,21437,395770,82742
2537,1994_11_01_training_r7,195473,272044,32385
2538,1994_12_01_training_r7,108273,321632,70045
2539,1995_01_01_training_r7,123145,319906,56912
2540,1995_02_01_training_r7,218499,228150,53312
2563,1997_01_01_training_r7,32396,406100,61425
2595,1999_09_01_training_r7,58194,240175,201527
2600,2000_02_01_training_r7,41273,398587,60119
2601,2000_03_01_training_r7,223447,232814,43658
2602,2000_04_01_training_r7,49605,392651,57709
2603,2000_05_01_training_r7,195697,219094,85123
2605,2000_07_01_training_r7,107397,202396,190026
2607,2000_09_01_training_r7,20839,264149,214990
2609,2000_11_01_training_r7,23851,394569,81530
2612,2001_02_01_training_r7,197436,246505,55918
2614,2001_04_01_training_r7,35106,382641,82241
2620,2001_10_01_training_r7,121774,261842,116195
2624,2002_02_01_training_r7,25688,410322,63975
2627,2002_05_01_training_r7,58045,364990,76915
2631,2002_09_01_training_r7,141154,222267,136445
2635,2003_01_01_training_r7,210893,230329,58722
2636,2003_02_01_training_r7,52051,381125,66791
2637,2003_03_01_training_r7,143659,297677,58594
2638,2003_04_01_training_r7,116145,319974,63806
2645,2003_11_01_training_r7,18896,383459,97599
2647,2004_01_01_training_r7,67822,374170,57933
2648,2004_02_01_training_r7,75135,364162,60675
2654,2004_08_01_training_r7,152948,201882,144897
2659,2005_01_01_training_r7,162319,265407,72216
2660,2005_02_01_training_r7,31396,389698,78896
2661,2005_03_01_training_r7,104074,300272,95606
2663,2005_05_01_training_r7,39734,336203,124011
2664,2005_06_01_training_r7,195764,210676,93433
2667,2005_09_01_training_r7,97360,256140,146427
2668,2005_10_01_training_r7,97271,301274,101335
2671,2006_01_01_training_r7,69558,355866,74541
2672,2006_02_01_training_r7,54759,367509,77710
2673,2006_03_01_training_r7,98458,342586,58943
2676,2006_06_01_training_r7,92406,249634,157819
2678,2006_08_01_training_r7,92432,305123,102304
2683,2007_01_01_training_r7,26390,397726,75858
2684,2007_02_01_training_r7,75726,362969,61267
2691,2007_09_01_training_r7,119861,185534,194462
2692,2007_10_01_training_r7,82701,315255,102041
2693,2007_11_01_training_r7,21214,382421,96340
2694,2007_12_01_training_r7,173171,272230,54525
2695,2008_01_01_training_r7,83641,347410,68914
2696,2008_02_01_training_r7,124589,298940,76426
2699,2008_05_01_training_r7,61455,333279,105223
2703,2008_09_01_training_r7,203961,172220,123581
2705,2008_11_01_training_r7,57005,356083,86875
2707,2009_01_01_training_r7,33555,387587,78835
2708,2009_02_01_training_r7,37326,396085,66581
2712,2009_06_01_training_r7,190862,233481,75600
2713,2009_07_01_training_r7,195240,207543,97051
2717,2009_11_01_training_r7,91598,336019,72316
2718,2009_12_01_training_r7,133894,308486,57520
2719,2010_01_01_training_r7,31030,407181,61756
2720,2010_02_01_training_r7,87568,352548,59861
2721,2010_03_01_training_r7,121420,322296,56252
2722,2010_04_01_training_r7,20247,371174,108559
2730,2010_12_01_training_r7,19844,402124,77994
2731,2011_01_01_training_r7,46886,386167,66901
2732,2011_02_01_training_r7,69337,340203,90430
2733,2011_03_01_training_r7,39008,405262,55712
2734,2011_04_01_training_r7,64309,375658,60023
2738,2011_08_01_training_r7,20944,289927,189067
2742,2011_12_01_training_r7,129425,325044,45476
2744,2012_02_01_training_r7,132167,321105,46689
2745,2012_03_01_training_r7,53808,400814,45365
2746,2012_04_01_training_r7,79665,358376,61953
2747,2012_05_01_training_r7,158824,275440,65619
2752,2012_10_01_training_r7,123852,259326,116779
2753,2012_11_01_training_r7,160011,282907,56998
2754,2012_12_01_training_r7,183535,259104,57261
2755,2013_01_01_training_r7,114066,324780,61093
2757,2013_03_01_training_r7,67354,389629,43014
2762,2013_08_01_training_r7,154773,244874,100325
2771,2014_05_01_training_r7,69619,338961,91419
2772,2014_06_01_training_r7,96739,302025,101162
2774,2014_08_01_training_r7,189644,120402,189567
2775,2014_09_01_training_r7,176159,161265,162394
2777,2014_11_01_training_r7,24422,394754,80815
2780,2015_02_01_training_r7,37006,414909,48050
2781,2015_03_01_training_r7,53663,405879,40439
2783,2015_05_01_training_r7,49205,376673,74116
2785,2015_07_01_training_r7,20826,364180,114944
2787,2015_09_01_training_r7,206113,173908,119772
2790,2015_12_01_training_r7,41521,394672,63780
2791,2016_01_01_training_r7,64157,372928,62892
2795,2016_05_01_training_r7,140096,265666,94121
2798,2016_08_01_training_r7,26657,233024,240210
2804,2017_02_01_training_r7,39657,404663,55672
2807,2017_05_01_training_r7,194509,246396,58999
2808,2017_06_01_training_r7,201361,199425,99113
2810,2017_08_01_training_r7,196491,105564,197605
2811,2017_09_01_training_r7,105208,257585,137149
2816,2018_02_01_training_r7,25972,400162,73852
2817,2018_03_01_training_r7,19304,412314,68376
2818,2018_04_01_training_r7,20822,413807,65358
2820,2018_06_01_training_r7,218886,222094,58929
2822,2018_08_01_training_r7,188104,215566,96201
2823,2018_09_01_training_r7,63639,259188,177138
2828,2019_02_01_training_r7,158168,272974,68798
2833,2019_07_01_training_r7,65372,208744,225793
2835,2019_09_01_training_r7,182072,191158,126596
2838,2019_12_01_training_r7,56492,373712,69763
2839,2020_01_01_training_r7,212809,226220,60939
2840,2020_02_01_training_r7,84480,349978,65511
2841,2020_03_01_training_r7,20179,421018,58799
2843,2020_05_01_training_r7,172905,281072,45980
2844,2020_06_01_training_r7,24038,337567,138380
2847,2020_09_01_training_r7,38436,249463,212028
2851,2021_01_01_training_r7,26840,407946,65181
2860,2021_10_01_training_r7,28253,356261,115465
2864,1988_01_01_training_r8,23437,416506,60057
2867,1988_04_01_training_r8,223314,244907,31779
2874,1988_11_01_training_r8,45727,368003,86270
2875,1988_12_01_training_r8,62954,367880,69166
2876,1989_01_01_training_r8,90796,344407,64797
2879,1989_04_01_training_r8,75902,363415,60683
2885,1989_10_01_training_r8,74112,283225,142663
2888,1990_01_01_training_r8,107693,319739,72568
2889,1990_02_01_training_r8,130667,323186,46147
2897,1990_10_01_training_r8,101806,304267,93927
2898,1990_11_01_training_r8,135887,298276,65837
2899,1990_12_01_training_r8,82981,353419,63600
2900,1991_01_01_training_r8,200911,266496,32593
2901,1991_02_01_training_r8,45731,399092,55177
2902,1991_03_01_training_r8,20304,418957,60739
2906,1991_07_01_training_r8,184514,156853,158633
2911,1991_12_01_training_r8,22487,415676,61837
2915,1992_04_01_training_r8,22904,397135,79961
2916,1992_05_01_training_r8,177269,243338,79393
2922,1992_11_01_training_r8,165289,286749,47962
2932,1993_09_01_training_r8,81062,291060,127878
2934,1993_11_01_training_r8,33205,395738,71057
2935,1993_12_01_training_r8,53089,384693,62218
2945,1994_10_01_training_r8,185268,246110,68622
2946,1994_11_01_training_r8,160381,298067,41552
2947,1994_12_01_training_r8,118384,321506,60110
2948,1995_01_01_training_r8,133014,315786,51200
2950,1995_03_01_training_r8,207094,266991,25915
2972,1997_01_01_training_r8,39479,405922,54599
3004,1999_09_01_training_r8,84087,237774,178139
3005,1999_10_01_training_r8,197074,218176,84750
3007,1999_12_01_training_r8,203263,258793,37944
3009,2000_02_01_training_r8,42608,405271,52121
3010,2000_03_01_training_r8,212651,240077,47272
3011,2000_04_01_training_r8,82485,369741,47774
3013,2000_06_01_training_r8,218773,208809,72418
3014,2000_07_01_training_r8,146793,187750,165457
3015,2000_08_01_training_r8,221585,124909,153506
3016,2000_09_01_training_r8,38075,261777,200148
3017,2000_10_01_training_r8,187225,218459,94316
3018,2000_11_01_training_r8,34013,394933,71054
3019,2000_12_01_training_r8,218185,250246,31569
3021,2001_02_01_training_r8,143942,305372,50686
3023,2001_04_01_training_r8,35768,396433,67799
3024,2001_05_01_training_r8,83706,348190,68104
3029,2001_10_01_training_r8,57883,326788,115329
3030,2001_11_01_training_r8,58302,369058,72640
3033,2002_02_01_training_r8,32837,405516,61647
3035,2002_04_01_training_r8,45798,396449,57753
3040,2002_09_01_training_r8,126886,251828,121286
3043,2002_12_01_training_r8,223091,238754,38155
3044,2003_01_01_training_r8,149396,295953,54651
3045,2003_02_01_training_r8,54891,386684,58425
3046,2003_03_01_training_r8,149779,296276,53945
3047,2003_04_01_training_r8,72284,370022,57694
3048,2003_05_01_training_r8,184175,263570,52255
3054,2003_11_01_training_r8,19080,392589,88331
3056,2004_01_01_training_r8,81178,364877,53945
3057,2004_02_01_training_r8,75046,370089,54865
3059,2004_04_01_training_r8,18722,394989,86289
3063,2004_08_01_training_r8,148128,201025,150847
3068,2005_01_01_training_r8,175301,261496,63203
3069,2005_02_01_training_r8,31260,401378,67362
3070,2005_03_01_training_r8,107091,309154,83755
3072,2005_05_01_training_r8,72868,321078,106054
3076,2005_09_01_training_r8,145502,233135,121363
3077,2005_10_01_training_r8,63030,322390,114580
3080,2006_01_01_training_r8,78029,360679,61292
3081,2006_02_01_training_r8,64938,371643,63419
3082,2006_03_01_training_r8,74335,370304,55361
3083,2006_04_01_training_r8,218600,227680,53720
3085,2006_06_01_training_r8,89950,270197,139853
3087,2006_08_01_training_r8,136947,270830,92223
3092,2007_01_01_training_r8,71575,362428,65997
3093,2007_02_01_training_r8,69452,367397,63151
3095,2007_04_01_training_r8,60856,350401,88743
3100,2007_09_01_training_r8,69922,238786,191292
3101,2007_10_01_training_r8,54766,344806,100428
3102,2007_11_01_training_r8,27527,389996,82477
3103,2007_12_01_training_r8,146529,299616,53855
3104,2008_01_01_training_r8,105277,333975,60748
3105,2008_02_01_training_r8,128996,304237,66767
3108,2008_05_01_training_r8,60957,346075,92968
3112,2008_09_01_training_r8,204656,173974,121370
3114,2008_11_01_training_r8,38435,382609,78956
3116,2009_01_01_training_r8,43630,389865,66505
3117,2009_02_01_training_r8,35260,406992,57748
3120,2009_05_01_training_r8,204394,248918,46688
3121,2009_06_01_training_r8,139710,283196,77094
3122,2009_07_01_training_r8,75694,298870,125436
3126,2009_11_01_training_r8,59396,370215,70389
3127,2009_12_01_training_r8,156213,291984,51803
3128,2010_01_01_training_r8,34203,411554,54243
3129,2010_02_01_training_r8,107373,341073,51554
3130,2010_03_01_training_r8,160033,284892,55075
3132,2010_05_01_training_r8,26187,350444,123369
3139,2010_12_01_training_r8,20708,415880,63412
3140,2011_01_01_training_r8,48168,387093,64739
3141,2011_02_01_training_r8,64019,360717,75264
3142,2011_03_01_training_r8,26844,422454,50702
3143,2011_04_01_training_r8,39356,403594,57050
3147,2011_08_01_training_r8,23281,303890,172829
3151,2011_12_01_training_r8,145234,311932,42834
3153,2012_02_01_training_r8,132124,324819,43057
3154,2012_03_01_training_r8,74083,386674,39243
3155,2012_04_01_training_r8,56441,386518,57041
3156,2012_05_01_training_r8,179703,258510,61787
3161,2012_10_01_training_r8,116945,275179,107876
3162,2012_11_01_training_r8,137067,307153,55780
3163,2012_12_01_training_r8,189868,254537,55595
3164,2013_01_01_training_r8,96211,348219,55570
3166,2013_03_01_training_r8,44027,415056,40917
3168,2013_05_01_training_r8,180845,256028,63127
3169,2013_06_01_training_r8,221116,219969,58915
3171,2013_08_01_training_r8,146154,264495,89351
3172,2013_09_01_training_r8,21501,307923,170576
3176,2014_01_01_training_r8,220521,234191,45288
3180,2014_05_01_training_r8,43518,367241,89241
3181,2014_06_01_training_r8,60631,333826,105543
3183,2014_08_01_training_r8,181005,157097,161898
3184,2014_09_01_training_r8,207107,147057,145836
3189,2015_02_01_training_r8,44902,414352,40746
3190,2015_03_01_training_r8,51250,408096,40654
3192,2015_05_01_training_r8,36828,395799,67373
3194,2015_07_01_training_r8,39936,365786,94278
3196,2015_09_01_training_r8,157871,207916,134213
3199,2015_12_01_training_r8,28428,411568,60004
3200,2016_01_01_training_r8,76669,367325,56006
3204,2016_05_01_training_r8,194209,226390,79401
3207,2016_08_01_training_r8,35163,260039,204798
3213,2017_02_01_training_r8,41126,410388,48486
3216,2017_05_01_training_r8,168046,275547,56407
3217,2017_06_01_training_r8,100564,296767,102669
3219,2017_08_01_training_r8,179496,154049,166455
3220,2017_09_01_training_r8,169415,204221,126364
3225,2018_02_01_training_r8,35798,400689,63513
3226,2018_03_01_training_r8,18605,417875,63520
3229,2018_06_01_training_r8,128679,301822,69499
3231,2018_08_01_training_r8,181870,224780,93350
3232,2018_09_01_training_r8,50219,277507,172274
3237,2019_02_01_training_r8,118922,321263,59815
3241,2019_06_01_training_r8,19553,367187,113260
3242,2019_07_01_training_r8,57748,239725,202527
3244,2019_09_01_training_r8,133871,233233,132896
3247,2019_12_01_training_r8,39266,394052,66682
3248,2020_01_01_training_r8,210320,232263,57417
3249,2020_02_01_training_r8,101853,334844,63303
3250,2020_03_01_training_r8,17577,429444,52979
3252,2020_05_01_training_r8,92531,346027,61442
3253,2020_06_01_training_r8,19049,344070,136881
3256,2020_09_01_training_r8,39571,260559,199870
3260,2021_01_01_training_r8,27600,411591,60809
3268,2021_09_01_training_r8,211737,208783,79480
3269,2021_10_01_training_r8,25722,368522,105756
3272,1987_12_01_training_r9,52417,385650,61933
3273,1988_01_01_training_r9,37874,404596,57530
3275,1988_03_01_training_r9,165729,294962,39309
3276,1988_04_01_training_r9,151246,305535,43219
3278,1988_06_01_training_r9,140917,274328,84755
3281,1988_09_01_training_r9,175839,179273,144888
3283,1988_11_01_training_r9,105058,326743,68199
3284,1988_12_01_training_r9,133667,311967,54366
3285,1989_01_01_training_r9,82610,354448,62942
3288,1989_04_01_training_r9,61886,371859,66255
3294,1989_10_01_training_r9,87801,278413,133786
3297,1990_01_01_training_r9,89320,334688,75992
3298,1990_02_01_training_r9,55946,388548,55506
3304,1990_08_01_training_r9,180835,212995,106170
3306,1990_10_01_training_r9,168246,263323,68431
3307,1990_11_01_training_r9,205912,248839,45249
3308,1990_12_01_training_r9,90283,348507,61210
3309,1991_01_01_training_r9,137908,317351,44741
3310,1991_02_01_training_r9,117142,338476,44382
3311,1991_03_01_training_r9,17685,423582,58733
3315,1991_07_01_training_r9,157381,184733,157886
3320,1991_12_01_training_r9,24421,415019,60560
3321,1992_01_01_training_r9,191645,261781,46574
3324,1992_04_01_training_r9,47464,378765,73771
3331,1992_11_01_training_r9,93957,344615,61428
3341,1993_09_01_training_r9,136202,262718,101080
3342,1993_10_01_training_r9,155898,277410,66692
3343,1993_11_01_training_r9,110519,331324,58157
3344,1993_12_01_training_r9,123932,326234,49834
3354,1994_10_01_training_r9,115074,298244,86682
3355,1994_11_01_training_r9,120598,326395,53007
3356,1994_12_01_training_r9,59078,382409,58513
3357,1995_01_01_training_r9,115442,334274,50284
3359,1995_03_01_training_r9,134033,330387,35580
3378,1996_10_01_training_r9,24035,361301,114664
3381,1997_01_01_training_r9,60034,387973,51993
3413,1999_09_01_training_r9,91516,243985,164499
3414,1999_10_01_training_r9,125108,272058,102834
3416,1999_12_01_training_r9,134181,316678,49141
3417,2000_01_01_training_r9,160415,302074,37511
3418,2000_02_01_training_r9,33151,416537,50312
3420,2000_04_01_training_r9,125299,333335,41366
3422,2000_06_01_training_r9,140508,269661,89831
3423,2000_07_01_training_r9,189376,187429,123195
3424,2000_08_01_training_r9,181431,150711,167858
3425,2000_09_01_training_r9,80516,252093,167391
3426,2000_10_01_training_r9,108449,284364,107187
3427,2000_11_01_training_r9,59154,370640,70206
3428,2000_12_01_training_r9,146868,309681,43451
3430,2001_02_01_training_r9,186814,274723,38463
3433,2001_05_01_training_r9,149530,295159,55311
3437,2001_09_01_training_r9,216671,169983,113346
3439,2001_11_01_training_r9,126548,314224,59228
3442,2002_02_01_training_r9,30580,407095,62325
3444,2002_04_01_training_r9,93439,356081,50480
3449,2002_09_01_training_r9,114236,275908,109856
3452,2002_12_01_training_r9,165440,285643,48917
3453,2003_01_01_training_r9,121913,324103,53984
3454,2003_02_01_training_r9,38027,405665,56308
3455,2003_03_01_training_r9,114696,332679,52625
3456,2003_04_01_training_r9,35520,410266,54214
3457,2003_05_01_training_r9,113059,323949,62992
3463,2003_11_01_training_r9,31445,385007,83548
3464,2003_12_01_training_r9,19872,398681,81447
3465,2004_01_01_training_r9,117505,330754,51741
3466,2004_02_01_training_r9,66394,379577,54029
3468,2004_04_01_training_r9,43263,375796,80941
3472,2004_08_01_training_r9,151203,217020,131777
3477,2005_01_01_training_r9,201577,236451,61972
3478,2005_02_01_training_r9,23319,411498,65183
3479,2005_03_01_training_r9,81870,338313,79817
3480,2005_04_01_training_r9,27831,395638,76531
3481,2005_05_01_training_r9,106547,302939,90514
3485,2005_09_01_training_r9,206753,202449,90798
3486,2005_10_01_training_r9,37728,346614,115658
3489,2006_01_01_training_r9,69214,371945,58841
3490,2006_02_01_training_r9,58618,383455,57927
3491,2006_03_01_training_r9,74475,369003,56522
3492,2006_04_01_training_r9,172960,261363,65677
3494,2006_06_01_training_r9,129373,249476,121151
3496,2006_08_01_training_r9,163553,253600,82847
3501,2007_01_01_training_r9,114689,323859,61452
3502,2007_02_01_training_r9,44934,388897,66169
3504,2007_04_01_training_r9,90255,327297,82448
3509,2007_09_01_training_r9,66505,250323,183172
3510,2007_10_01_training_r9,40773,356248,102979
3511,2007_11_01_training_r9,40894,382125,76981
3512,2007_12_01_training_r9,125365,319541,55094
3513,2008_01_01_training_r9,122426,316354,61220
3514,2008_02_01_training_r9,111861,322467,65672
3517,2008_05_01_training_r9,22848,387470,89682
3521,2008_09_01_training_r9,199311,185041,115648
3523,2008_11_01_training_r9,26765,392460,80775
3525,2009_01_01_training_r9,45730,386423,67847
3526,2009_02_01_training_r9,25507,416149,58344
3529,2009_05_01_training_r9,130953,306074,62973
3530,2009_06_01_training_r9,97552,324169,78279
3531,2009_07_01_training_r9,112206,264023,123771
3535,2009_11_01_training_r9,43252,381579,75169
3536,2009_12_01_training_r9,169011,276877,54112
3537,2010_01_01_training_r9,39415,404691,55894
3538,2010_02_01_training_r9,106004,341353,52643
3539,2010_03_01_training_r9,119988,322634,57378
3540,2010_04_01_training_r9,43868,348632,107500
3541,2010_05_01_training_r9,80302,311434,108264
3548,2010_12_01_training_r9,37061,400236,62703
3549,2011_01_01_training_r9,56121,376246,67633
3550,2011_02_01_training_r9,56933,368384,74683
3551,2011_03_01_training_r9,20892,425713,53395
3552,2011_04_01_training_r9,26346,414144,59510
3556,2011_08_01_training_r9,37945,307107,154948
3560,2011_12_01_training_r9,183823,272941,43236
3562,2012_02_01_training_r9,131354,323348,45298
3563,2012_03_01_training_r9,82407,378627,38966
3564,2012_04_01_training_r9,34727,406812,58461
3565,2012_05_01_training_r9,199577,243739,56684
3569,2012_09_01_training_r9,197605,177237,125158
3570,2012_10_01_training_r9,116196,279745,104059
3571,2012_11_01_training_r9,126547,315094,58359
3572,2012_12_01_training_r9,210037,234322,55641
3573,2013_01_01_training_r9,96011,347573,56416
3574,2013_02_01_training_r9,35827,416028,48145
3575,2013_03_01_training_r9,35800,420591,43609
3577,2013_05_01_training_r9,103347,317059,79594
3578,2013_06_01_training_r9,169703,254217,76080
3580,2013_08_01_training_r9,203371,210946,85683
3581,2013_09_01_training_r9,25104,301067,173829
3585,2014_01_01_training_r9,158931,286793,54276
3589,2014_05_01_training_r9,30010,377203,92787
3590,2014_06_01_training_r9,41213,348813,109974
3592,2014_08_01_training_r9,202532,163713,133755
3593,2014_09_01_training_r9,190984,170627,138389
3598,2015_02_01_training_r9,39214,421006,39780
3599,2015_03_01_training_r9,33702,422669,43629
3600,2015_04_01_training_r9,25659,407851,66490
3601,2015_05_01_training_r9,23125,406594,70281
3603,2015_07_01_training_r9,41698,365639,92663
3605,2015_09_01_training_r9,85465,258262,156273
3608,2015_12_01_training_r9,20320,415747,63933
3609,2016_01_01_training_r9,77207,367470,55323
3616,2016_08_01_training_r9,45533,272912,181555
3622,2017_02_01_training_r9,32091,419561,48348
3624,2017_04_01_training_r9,23161,419814,57025
3625,2017_05_01_training_r9,117730,319405,62865
3626,2017_06_01_training_r9,63851,327350,108799
3628,2017_08_01_training_r9,174239,174843,150918
3629,2017_09_01_training_r9,157404,218599,123997
3634,2018_02_01_training_r9,32595,404192,63213
3636,2018_04_01_training_r9,17773,427048,55179
3638,2018_06_01_training_r9,104517,323239,72244
3640,2018_08_01_training_r9,198576,213932,87492
3641,2018_09_01_training_r9,41178,284523,174299
3646,2019_02_01_training_r9,88858,352859,58283
3650,2019_06_01_training_r9,54248,340758,104994
3651,2019_07_01_training_r9,49936,266705,183359
3653,2019_09_01_training_r9,89201,275810,134989
3656,2019_12_01_training_r9,26324,405943,67733
3657,2020_01_01_training_r9,147274,294930,57796
3658,2020_02_01_training_r9,83671,349852,66477
3661,2020_05_01_training_r9,31982,397755,70263
3662,2020_06_01_training_r9,37314,347187,115499
3665,2020_09_01_training_r9,50039,268455,181506
3669,2021_01_01_training_r9,35587,404838,59575
3673,2021_05_01_training_r9,201352,239584,59064
3677,2021_09_01_training_r9,156775,246506,96719
3678,2021_10_01_training_r9,26280,368380,105340
3682,1988_01_01_training_r10,123371,320207,56422
3683,1988_02_01_training_r10,22055,429675,48270
3684,1988_03_01_training_r10,92117,355613,52270
3687,1988_06_01_training_r10,21728,369871,108401
3690,1988_09_01_training_r10,27442,259908,212650
3694,1989_01_01_training_r10,86854,359705,53441
3695,1989_02_01_training_r10,67831,381510,50659
3703,1989_10_01_training_r10,87255,264625,148120
3704,1989_11_01_training_r10,53858,359022,87120
3705,1989_12_01_training_r10,206533,238179,55288
3706,1990_01_01_training_r10,78843,352575,68582
3710,1990_05_01_training_r10,26820,389103,84077
3713,1990_08_01_training_r10,69638,292216,138146
3717,1990_12_01_training_r10,192335,248897,58768
3718,1991_01_01_training_r10,55924,394228,49848
3720,1991_03_01_training_r10,66009,383225,50766
3724,1991_07_01_training_r10,146089,154140,199771
3729,1991_12_01_training_r10,65461,376589,57950
3730,1992_01_01_training_r10,147207,302781,50012
3732,1992_03_01_training_r10,33460,413333,53207
3733,1992_04_01_training_r10,194226,249204,56570
3740,1992_11_01_training_r10,17521,416050,66429
3748,1993_07_01_training_r10,98679,196544,204777
3749,1993_08_01_training_r10,180128,130171,189701
3763,1994_10_01_training_r10,17662,379610,102728
3764,1994_11_01_training_r10,57190,380650,62160
